conversation_id,customer_text,brand_reply_text,created_at,brand,customer_text_clean
104610,"@AmazonHelp Two-factor authentication is failing, says invalid token even though it's correct.","Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Thu Oct 12 16:30:00 +0000 2017,AmazonHelp,"two-factor authentication is failing, says invalid token even though it's correct."
104612,@AmazonHelp You have lied to me three times about my delivery. I am reporting this fraud to the Better Business Bureau.,We are very sorry to hear this and take feedback like this seriously. Please send us a direct message with your account details and phone number so we can escalate to a supervisor.,Mon Oct 23 00:33:00 +0000 2017,AmazonHelp,you have lied to me three times about my delivery. i am reporting this fraud to the better business bureau.
104614,@AmazonHelp Carrier marked order #683-7279849-4202391 as delivered at front door but there is no package anywhere.,We understand your concern regarding order #683-7279849-4202391. Please drop us a DM with your tracking link and postal code so we can check with the carrier.,Mon Oct 16 03:07:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
104616,@AmazonHelp Return status says received at warehouse but refund not initiated for #228-5169777-3215750. Please help.,Hi! We want to help get this sorted. Please send us a direct message with order #228-5169777-3215750 and return tracking number so we can verify with our billing team.,Wed Oct 25 16:38:00 +0000 2017,AmazonHelp,return status says received at warehouse but refund not initiated for order number . please help.
104618,@AmazonHelp Tracking status says delivery attempted but nobody buzzed or knocked. Order #701-5475710-1877905.,We understand your concern regarding order #701-5475710-1877905. Please drop us a DM with your tracking link and postal code so we can check with the carrier.,Wed Oct 04 22:58:00 +0000 2017,AmazonHelp,tracking status says delivery attempted but nobody buzzed or knocked. order order number .
104620,@AmazonHelp Just noticed an unauthorized charge of $48.99 for Prime membership that I never authorized.,Hi! We'd be glad to look into this charge for you. Please send us a DM with the date and amount so we can locate the transaction securely.,Thu Oct 12 17:30:00 +0000 2017,AmazonHelp,just noticed an unauthorized charge of currency amount for prime membership that i never authorized.
104622,"@AmazonHelp Unbelievable negligence. Damaged goods, ruined anniversary, zero accountability from your team.",We sincerely apologize for this distressing experience. This is certainly not the level of service we aim to provide. Please DM us immediately so a senior specialist can assist.,Tue Oct 24 00:06:00 +0000 2017,AmazonHelp,"unbelievable negligence. damaged goods, ruined anniversary, zero accountability from your team."
104624,@AmazonHelp Charged for an item I sent back last Monday. When will my refund of $219.49 arrive?,We're sorry for the delay in your refund! Please reach out to us in DM with order #224-7582236-8251829 and your email address so we can review the return.,Fri Oct 20 23:19:00 +0000 2017,AmazonHelp,charged for an item i sent back last monday. when will my refund of currency amount arrive?
104626,@AmazonHelp Your iOS app keeps crashing every time I tap the checkout button. Version 18.2.,"Hi! Thanks for bringing this to our attention. Have you tried reinstalling the app or clearing your cache? If so, please DM us your device OS version.",Sat Oct 21 05:02:00 +0000 2017,AmazonHelp,your ios app keeps crashing every time i tap the checkout button. version 18.2.
104628,@AmazonHelp Need a refund for #396-3581052-1918300. Sent back via drop-off locker 5 days ago.,Apologies for the inconvenience! Please DM us your account details so we can check on return #396-3581052-1918300 and expedite your refund.,Sun Oct 15 07:19:00 +0000 2017,AmazonHelp,need a refund for order number . sent back via drop-off locker 5 days ago.
104630,@AmazonHelp I was charged $248.00 twice for order #809-8087672-1402295. Please check your billing system.,Hi! We'd be glad to look into this charge for you. Please send us a DM with the date and amount so we can locate the transaction securely.,Fri Oct 20 09:08:00 +0000 2017,AmazonHelp,i was charged currency amount twice for order order number . please check your billing system.
104632,@AmazonHelp Do you offer student discounts on annual Prime memberships?,"Hello! Our standard return policy is 30 days, but extended holiday return windows often apply. Let us know if you have a specific item in mind!",Fri Oct 06 14:10:00 +0000 2017,AmazonHelp,do you offer student discounts on annual prime memberships?
104634,@AmazonHelp Absolute scam. Stole my money and refusing to help. Give me someone who actually has authority.,This is definitely not the experience we want for our customers. Please reach out in DM with your contact information so an escalation manager can connect with you.,Tue Oct 03 10:59:00 +0000 2017,AmazonHelp,absolute scam. stole my money and refusing to help. give me someone who actually has authority.
104636,@AmazonHelp I was charged $117.49 twice for order #776-7405699-6604787. Please check your billing system.,Hi! We'd be glad to look into this charge for you. Please send us a DM with the date and amount so we can locate the transaction securely.,Sun Oct 08 11:30:00 +0000 2017,AmazonHelp,i was charged currency amount twice for order order number . please check your billing system.
104638,@AmazonHelp Carrier marked order #101-2883407-5871820 as delivered at front door but there is no package anywhere.,We understand your concern regarding order #101-2883407-5871820. Please drop us a DM with your tracking link and postal code so we can check with the carrier.,Sat Oct 14 05:49:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
104640,"@AmazonHelp Help! Account locked due to too many failed attempts, how do I unlock it?","Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Thu Oct 12 23:52:00 +0000 2017,AmazonHelp,"help! account locked due to too many failed attempts, how do i unlock it?"
104642,@AmazonHelp Your support team went above and beyond today. Thank you for the courteous and prompt help!,Thank you so much for the kind words! We love hearing this and will pass your compliments along to the team. Have a wonderful day!,Wed Oct 18 14:53:00 +0000 2017,AmazonHelp,your support team went above and beyond today. thank you for the courteous and prompt help!
104644,@AmazonHelp I forgot my password and the password reset link is never arriving in my inbox.,"Hi there, please ensure SMS isn't blocked by your carrier, or try clearing browser cache. If the issue persists, send us a DM.",Tue Oct 17 12:01:00 +0000 2017,AmazonHelp,i forgot my password and the password reset link is never arriving in my inbox.
104646,"@AmazonHelp Where is my package? Order #784-7131115-7747304 was supposed to arrive last week, still nothing!",So sorry for the delay on #784-7131115-7747304! Please DM us your order details and we will check the transit status directly for you.,Sat Oct 28 03:53:00 +0000 2017,AmazonHelp,"where is my package? order order number was supposed to arrive last week, still nothing!"
104648,@AmazonHelp Carrier marked order #133-3259936-6863468 as delivered at front door but there is no package anywhere.,So sorry for the delay on #133-3259936-6863468! Please DM us your order details and we will check the transit status directly for you.,Mon Oct 23 01:49:00 +0000 2017,AmazonHelp,carrier marked order order number as delivered at front door but there is no package anywhere.
104650,@AmazonHelp Search bar on the website is completely unresponsive on Chrome desktop.,We're sorry for the app crash. Please ensure you are running the latest app update. DM us if you need further technical troubleshooting.,Wed Oct 18 06:26:00 +0000 2017,AmazonHelp,search bar on the website is completely unresponsive on chrome desktop.
104652,"@AmazonHelp My account was compromised or hacked, someone changed the email on file. Need help urgently!","Hello! If you suspect unauthorized access, please visit amzn.to/security immediately. You can also DM us your associated phone or email.",Sat Oct 14 13:51:00 +0000 2017,AmazonHelp,"my account was compromised or hacked, someone changed the email on file. need help urgently!"
104654,"@AmazonHelp Received broken item in order #773-1969781-6739511. I want my money back, not a replacement.",Apologies for the inconvenience! Please DM us your account details so we can check on return #773-1969781-6739511 and expedite your refund.,Sun Oct 22 05:32:00 +0000 2017,AmazonHelp,"received broken item in order order number . i want my money back, not a replacement."
